Bak_activated,cPARP,Bak,p38_pT180,Bcl2_pS70,Erk_p44,APAF,Rb_pS807,Akt_pS473,BclxL,Bax,Bax_activated,Cyclin_B,Bcl2,STAT5_pY694,Mcl1,cMyc,IkBa,Bim,Cyclin_A,H3_pS28,Bad_pS112,ZAP70_pY319,Bclw,aCasp3,p53,S6_pS235,CREB_pS133,Cisplatin
4.318570614,140.539566,15.76136398,3.919718266,6.173725128,1.385188937,9.329637527,0.155480847,1.128607512,174.0549316,10.64785671,68.59397888,28.12079239,59.96891785,16.84355736,89.50374603,7.138786793,115.1155319,42.75585175,39.4037323,0,1.126991034,0,1.9456141,439.0736084,43.89057922,34.1989975,14.12614155,14.86139965
0.35760802,249.1109009,9.544747353,4.77039957,3.175767183,0.084880464,2.340887547,0,0,73.86154938,4.42438364,18.23144531,186.3084106,46.05355072,12.93545341,29.89816856,0,19.6076889,19.45803261,3.268495083,0,2.841504574,0,3.470251799,251.0374298,13.91141796,51.79835892,0.459785134,9.251047134
7.84406805,333.1856384,33.57798386,8.976439476,9.015154839,0.262976348,0.169290751,3.254008055,0,316.4066162,23.23002052,56.48204803,18.12531662,88.81049347,23.69574928,69.58724976,8.520586967,94.61078644,51.59289551,9.606495857,0.557406068,6.183300018,0.335412055,5.341772556,425.7373047,12.88056469,64.48171234,13.97830391,9.804603577
3.548681974,654.8286743,33.17752838,3.170398712,1.174836993,1.409428,3.816592455,2.398176432,0.960108638,237.8334351,95.27206421,50.87287521,125.9339066,143.9537354,13.92827511,125.3514175,2.335250139,110.7363205,44.59723663,60.69128418,1.233596683,3.54419136,2.218830109,8.478308678,874.6008301,12.95901871,87.87225342,12.53957844,5.315385342
5.376701355,198.555481,28.64720917,10.94044876,5.216999531,2.746627331,5.140583515,11.52163982,2.899399996,311.1868286,14.76905346,116.0644226,155.6015167,77.47743988,20.61049843,194.6193542,6.154872417,149.7232819,93.53346252,36.84722137,4.24992466,0.760048628,0,11.24925232,698.010437,46.27960587,47.30881882,13.28636265,19.22003555
6.917668343,299.3083801,14.26061153,7.797029972,1.684315443,0,0,2.430995226,0,140.1946411,127.628746,32.80876923,14.46951485,35.84210205,5.998783112,56.11850357,0,38.67871475,37.65850067,2.637210608,0,0,0,2.456535339,508.2761841,8.508191109,51.30870056,4.712872982,9.762469292
3.90192318,457.0420837,9.507227898,14.72313976,0.57065618,1.122653842,5.523028374,2.694561005,0,130.2188416,5.432850838,37.1879425,133.0579834,32.96717834,11.26712322,30.8608551,1.126710296,31.73419762,24.6343689,0.278574616,0,3.994467258,0,2.546302319,393.2717896,16.25131989,61.57598114,6.558068275,9.503744125
3.471235991,378.9784851,19.3443737,7.853837967,6.497422218,0.916540027,4.180258274,2.964680672,1.84063983,147.2484741,4.661119461,23.66751671,136.1255493,62.71889496,16.57898521,122.4441452,3.093075514,84.50569153,57.78514862,82.74367523,2.76873827,4.938982964,2.870815992,4.990019321,525.0565796,37.36312866,54.6248703,8.102563858,20.30312157
5.089315891,96.22283936,24.61781311,1.123618126,3.215115309,1.482879162,4.963891506,3.621531725,0,274.3843994,23.07477951,33.31568527,1.994310975,61.57993698,6.894468307,65.43840027,12.87066174,58.32212067,15.49379063,1.350019097,0,2.777689695,0.242874473,3.545821428,301.3883972,12.12759876,21.96762085,6.596555233,2.066047668
3.312241793,171.1019592,75.50868225,57.61835098,23.26370811,15.09165764,20.50680923,966.0994873,3.747009039,365.8659668,9.756914139,33.32225037,942.1459351,124.374321,42.50952148,644.7792358,96.96720886,63.96456528,278.7268066,123.9812393,2.835068703,8.105376244,0,5.184348583,6.024872303,113.0529022,280.8207703,945.2385254,5.582938194
0.393048733,175.7267151,14.86427212,3.649061441,0,0.749542534,0.476437092,0,0,127.9138947,0,7.37842083,0.753243983,6.552642345,4.826547623,7.200763702,2.779412508,5.748526573,2.140222073,0.59107393,0,0,0.920298338,0,99.74420929,3.859965324,3.025440693,0.066032134,17.0393219
7.160194874,188.019516,5.683508396,8.651972771,2.60801053,0.045370422,10.48402023,3.947951555,0.556573331,106.8168106,16.78076553,24.97719193,1.085715771,43.52151871,12.42842007,13.62233734,1.588155389,52.23384476,19.49871826,0.763118446,0.568367004,4.040599823,1.776009321,3.491822243,351.1365356,8.075268745,32.9914856,9.616283417,15.86528587
2.044170618,30.71455193,50.69552612,49.45041275,12.12535763,7.307227135,18.36756134,124.5220795,2.914132833,321.4323425,19.41164207,57.39634323,89.7148056,39.82666779,21.01634979,379.512207,15.91690636,130.5401306,112.6140518,12.67984772,3.591723919,11.20787811,7.544740677,6.569983959,17.00173378,33.33220291,80.90619659,491.7209778,3.458862066
0.948344409,344.4744568,11.52051926,5.028935909,3.007566452,0.852083862,0.876747668,4.618832111,1.33788693,27.43680573,2.612953424,11.39968872,146.6299133,11.41568184,4.512415886,80.3839035,5.619228363,31.70262337,22.55400658,43.16642761,3.191488981,0.766211689,0.058509834,11.28803062,437.2160339,85.17176819,72.66738129,5.785525322,11.0086174
4.953791142,333.5215759,39.19366837,16.56194305,6.711168289,11.33298969,6.718657017,2.338522911,0,374.3643799,177.1074066,77.08198547,7.384759903,70.07002258,17.23457718,53.73823166,2.62650466,164.8130188,56.67567444,3.049001217,1.090377808,1.039142489,0.734943509,5.384196281,363.6156006,32.4743576,39.25137711,11.89605522,6.31024313
1.973578095,227.2119141,8.630823135,15.91132164,1.973454833,1.050698757,3.892519712,0,0.180285364,95.69119263,19.9618988,8.531662941,9.05753231,40.1268158,7.098376751,35.22130585,7.284068584,34.04317474,34.60076523,2.13902998,0,1.304720283,1.574101448,8.671866417,567.6661377,33.86469269,47.12081909,8.12771225,16.00094604
6.754012108,515.2619629,28.54874039,13.72224331,0.754722893,0.644177079,6.96982193,4.797871113,0,201.056366,9.279885292,76.91531372,17.86294937,48.85360718,13.77016163,65.24354553,0.832547545,78.93584442,15.77668381,9.464160919,0.819122851,0.911170125,1.798707604,1.47154057,493.5179443,20.49776077,26.40620232,25.70265579,5.339422226
4.053589821,128.9940643,21.6847744,4.404715061,2.595064163,0.279754013,3.531126261,0.933765769,0,410.124176,24.52308846,26.60071373,20.8245182,75.96614838,14.0268507,83.04363251,0,41.49084854,76.52803802,6.771214485,0.841510594,1.309353113,0,2.73201108,308.2504272,20.23029137,53.20245743,1.44837153,20.26593399
2.456319094,283.7561035,4.801699162,11.38200283,1.121377707,2.4346807,0.791309476,2.039393663,3.007392645,66.06526184,5.379401684,25.66263008,3.937265873,24.71140289,10.09841728,26.30504608,0.328371733,19.56306839,16.86419106,0,0.156939968,0,0.456768662,5.421479225,326.0007019,12.37342644,19.26034164,0,9.769454956
5.664906502,449.4522705,17.24938774,6.679303169,0.466672391,0.596891522,2.104528189,3.984337807,0.585541129,141.3388977,4.12736702,31.90888786,165.1594086,23.87954903,11.03302479,87.16898346,0.587467134,15.82419586,29.92682838,10.51914597,0,1.90889132,0.968819499,7.711983681,384.264801,8.032985687,65.12371063,2.413412809,8.96654129
2.375671387,318.1988831,7.893291473,12.83194065,1.988940001,0,4.582162857,3.662993431,0.369480044,105.3807602,4.030292511,47.47994232,3.255859613,38.07082748,11.37047195,47.26983261,4.790867805,33.96392059,19.93754959,3.591566086,0.471958071,3.132714033,0.191071823,6.682083607,251.7253876,16.54030037,57.33795166,8.427194595,8.685155869
0.386148185,77.91294861,71.75945282,63.1731987,16.35561562,6.938964367,21.26517487,859.7034302,3.700492382,243.7470398,4.102751732,23.9883728,975.6054077,161.0440979,38.51640701,592.7910156,64.81407928,26.36427689,235.7654724,133.6173706,0,1.595484853,2.952902079,10.00592804,5.36768055,199.6351471,174.9098358,962.7019043,2.972588778
2.479384422,79.86154938,18.34287262,8.488072395,3.586848497,0.309441805,2.021425247,2.173784733,0,257.4389038,6.506978512,9.69667244,7.969106674,63.32094193,16.3119278,75.06478119,8.783714294,97.46781921,38.28087616,0,0,1.884742975,0,0.678186655,307.3000793,18.22941399,22.01071739,7.295559883,11.3434124
0.556623459,389.8759766,15.76867867,4.361661911,0.177979633,0,1.536221147,3.405207157,0.906784117,168.6742401,6.917873383,35.90620804,4.958526134,23.44878387,2.100506783,50.19169617,3.762308598,40.25273132,40.2437439,11.10957146,0,1.445505142,0.240318373,4.97826767,345.9963074,14.38461018,51.36941528,4.335218906,5.520812035
0.395448744,394.9030457,10.98114109,10.90544796,4.863916874,0,0.37194699,3.471015453,0.959029138,164.6195679,6.883421898,8.025356293,9.664322853,36.26510239,11.24467945,47.16182709,8.70472908,40.84082794,25.60340691,5.233976364,1.833404422,2.08199358,0,5.206086636,377.3665161,17.26865196,54.9680748,7.658328533,13.71610451
0.422516435,119.8112717,13.1293726,14.8344593,3.582407713,3.976008415,2.916083097,4.895771027,0,153.6620789,0.777096033,18.46979713,12.34537506,78.46766663,16.08809662,48.3213768,5.727296829,70.30467987,27.89798164,6.029480457,0,4.126229286,0.495966464,7.26385498,313.3917542,10.02911472,31.90063667,18.57523727,12.8423605
2.952210188,269.0153198,8.592904091,0.252584517,5.553196907,0,0,6.716888428,0.6514557,167.7900238,3.271211624,20.63893509,12.44069099,32.05759048,4.928124428,47.79147339,1.084372759,37.50257492,38.46203613,5.0009799,0,0,5.720506191,4.05188036,240.6857147,6.169719696,69.52915192,3.26610136,5.512140274
7.170216084,435.3513794,13.5863018,7.762411118,0,3.388579369,0.290438205,1.612926602,1.004138708,88.73831177,0.347601086,16.3543129,12.39727974,78.82556152,14.91613674,73.82987213,0.595012546,55.45027924,70.04270935,13.26753426,0,3.063525438,0,5.610448837,561.5529785,30.34549141,46.26992798,2.576238632,15.65339661
8.633724213,140.2965393,69.69982147,52.1858902,13.2610817,4.223965168,24.47605515,508.5220032,2.399302006,229.2184753,8.408539772,12.87822151,26.96677971,113.0503159,36.89975357,407.6079407,14.00166702,69.53450775,168.6103516,2.284752846,2.329648018,13.76664162,1.84771812,5.242319107,6.909172535,38.20737457,142.2787628,522.4359741,0.13252458
1.89958632,350.265564,27.73302269,15.74114895,6.894415379,1.021490574,7.004657269,3.064085007,0,180.0033112,3.841402769,20.52624512,53.87360382,42.79513168,15.50572586,72.936203,1.644061923,41.31671143,15.52254486,29.75556564,1.0922333,6.076574326,2.874710798,5.661445141,635.8652954,31.77480125,96.33990479,12.99132729,14.60279655
5.07036972,333.6893616,15.66526794,5.805865288,7.855196476,1.579899549,8.033039093,0.423948646,3.926514626,204.7597198,8.320299149,17.16428757,23.14871597,33.86842346,12.43030071,79.01037598,0,38.9823761,37.23407364,3.008444071,0.443417817,1.983529568,2.352657557,7.284682751,497.486969,14.86722183,84.47277832,10.3239727,9.534771919
2.495493412,86.05224609,17.51459503,7.353413105,4.583425045,1.299421668,7.595490456,4.412484646,0.108769856,490.6965637,22.9263649,13.19246101,12.5117569,39.45705795,7.545825005,82.89699554,5.102079391,109.9675217,72.65724945,1.384338737,0,10.03598595,1.935586929,2.737079382,225.3959808,10.78995037,37.77355194,4.740164757,7.45040369
0.165563405,61.83628082,36.74466705,51.0967598,4.764060974,9.072323799,13.33363914,205.2242889,14.50548744,305.2098694,13.7001791,33.55447388,109.1900711,63.10534668,30.02839088,335.1560059,11.25340366,31.40639114,119.6331253,15.71464252,9.115962029,18.73506737,6.778756142,3.224784851,2.903391123,42.6012764,147.2575684,627.9576416,1.796817183
17.41851425,76.07234192,69.94434357,49.85406113,17.63165665,4.850521564,11.08863926,472.0617065,5.54093504,278.5390015,10.73737717,20.40984535,238.9374542,50.64788055,51.07617188,505.9809265,39.16826248,89.03382111,96.85984039,123.5089111,7.3128829,13.1059103,4.224152565,6.528279781,13.83651066,49.05169296,114.4754562,540.4696655,4.029784679
0,535.8556519,6.880731106,9.147806168,6.5288167,0,2.835480928,10.56852722,0,16.75128746,4.512533665,18.33295822,4.161393166,19.7989254,9.931516647,28.66125679,1.494032621,27.83799171,23.84223557,25.62228775,1.721668363,3.070466995,2.748342991,5.455733776,364.3949585,12.34747314,56.11123276,4.751232147,12.45432472
1.724433303,402.256897,25.17346573,14.58916092,0.43322587,0,2.505575657,6.462281227,4.657966614,127.3943176,0.134655654,19.20917892,19.26292038,30.6953373,6.416822433,52.74767303,14.48339176,57.78683472,22.03578568,1.338005781,0,3.312700272,0.938076377,4.835788727,331.3581848,21.39200211,47.7528038,11.59185696,17.16470337
15.15135288,86.56226349,72.60645294,56.45794678,4.569519997,3.899241924,5.76437521,506.3383789,1.966886282,118.0419693,5.069351673,2.060265779,76.90835571,15.85874557,6.749643326,121.9120026,2.898404121,7.640132427,48.7507515,15.26357365,0.33679989,0,0.168809354,0.318339825,0.703361452,28.8758316,51.40761948,227.4127197,2.54784894
7.012346745,224.4369202,13.81615162,11.88730049,1.124499559,0,4.227257729,6.526987553,1.996960044,261.0783081,18.05341911,31.3338089,64.20771027,63.63863373,15.18270779,88.92776489,5.293052673,82.0027771,57.14496994,40.67185974,2.052415371,0,0.624075472,9.277945518,605.1878052,45.37075043,86.27047729,9.888235092,27.66193581
6.564436913,164.5627747,12.24727535,6.509973526,4.031042576,3.084696293,2.603932381,2.851467371,1.542262316,133.9630432,5.653581142,21.56228065,4.592523575,35.2045784,13.08252335,46.68787384,1.538555264,58.02435303,33.02789688,2.833946705,0.731874287,4.740101814,0.623805523,6.51806879,262.8251648,13.43059158,23.65674782,11.48474789,15.51024532
7.066652775,400.1105042,20.43217468,2.969277382,0,0,2.969981909,4.553706646,0,195.2287903,8.002733231,18.83911324,9.484422684,30.36200905,4.918889523,30.27304649,7.769748688,52.58391571,32.73343658,3.61181736,0.408981532,2.232725859,0,6.424229622,196.9680023,10.13910103,34.80599594,12.43957329,23.21992111
0.559948385,172.7301483,11.77512169,9.120654106,0.834765613,2.846842527,4.975311279,7.234786987,1.052736282,164.2332611,16.69454765,29.56707764,30.5643959,44.31978226,2.587934017,95.63645172,5.318185806,70.53278351,42.46837997,5.556442738,1.539638996,2.420648098,0,18.3968029,604.8239136,25.42813492,60.66978455,7.819068909,25.01499748
0.415801108,219.4261627,8.379092216,7.337021351,0,1.818138361,0.30537641,0.587332129,0,105.6273499,79.84192657,35.76726913,31.10704422,55.36044312,9.421784401,24.17368317,1.827082276,41.05052567,30.62957382,4.663681984,0.239617199,8.416217804,1.241799355,6.248968124,405.2207336,22.62908745,39.50536346,14.02634907,11.2096386
5.282291412,168.2993927,19.23383713,2.384278059,0,0.257508159,0,4.268987179,2.884215117,253.9382324,18.23743439,21.65749931,38.3383255,56.12677002,8.706659317,78.35891724,3.508913517,44.72011948,74.49536896,6.70114994,0.183881745,1.533037066,1.437522054,5.787332058,360.7107544,44.12739944,52.94855118,2.388527393,18.52937126
0.600874841,31.9414463,38.89416122,33.31103516,0,2.916218042,0,146.6248016,2.583510399,136.9808807,10.17568779,16.9706192,34.0783577,16.39784241,7.844305038,261.7513428,46.405159,1.189940453,80.21124268,7.960337162,4.527760029,14.80347919,0,0.93803066,9.285241127,9.73610878,162.8389435,156.5695038,1.60835886
4.445059299,356.785553,16.62055016,10.16824722,1.084646106,5.091686249,8.714082718,4.71980381,0.364115864,131.9424591,10.29559898,39.64684296,12.01692677,25.22604561,5.82382679,67.19407654,4.989956379,37.32058716,27.69807816,20.19046593,2.046986341,4.040214539,3.59220767,13.12520504,502.3768311,47.21973038,153.7360687,61.70787048,12.34456539
0,315.0765686,10.63249683,6.787456512,1.136144996,0.67066884,1.685062051,4.75981617,8.162445068,106.9301529,4.722617626,13.53913593,10.65744781,13.22779274,5.152678967,65.68855286,0,35.6000824,25.72210121,3.949085474,0,1.646805763,0.851994038,4.043707848,191.966156,12.09533978,14.39312267,11.16085434,20.21285629
1.740390301,402.0941162,20.57402992,10.15615654,1.645738006,1.32071352,1.477343917,1.949967265,0,127.1164932,12.86424541,30.66864586,24.32425117,37.66182327,8.124483109,47.69739914,4.015933037,61.46020126,16.81573486,24.48189926,0.016258886,0,1.718581319,5.169881821,398.9504089,22.28596878,17.84517288,3.418546438,10.73146343
2.541577816,418.8652039,18.39827728,0.288489342,2.380140543,2.052845955,3.043247938,4.637387753,0,125.5902939,48.80905914,29.73054123,16.67479324,32.20824432,9.015491486,38.94957352,3.165616274,33.29408264,11.20547009,2.386817455,1.925308943,7.278202057,3.019420862,0,283.1710205,15.1888113,80.30258942,9.734182358,6.389970303
2.712869883,377.4225159,36.96716309,8.736552238,11.10538769,0.209275708,12.38171959,5.533533096,2.077867508,280.7926636,9.792154312,39.50823212,192.7326508,83.88357544,9.875829697,107.62323,4.061157227,48.48754501,51.34194183,46.91340256,2.090873718,0.248741984,1.621226788,10.02671051,781.0109863,20.51228714,94.95217896,5.873580933,18.85643959
8.424733162,300.2470398,34.19259262,15.50483227,2.193410397,2.476840734,6.419585705,7.086791039,0,400.6738892,8.932229042,13.00261402,21.2213459,126.3248901,21.66571808,93.01795959,4.458582878,67.41311646,54.85526276,6.935035229,2.599104404,2.61071229,0,7.984290123,582.2558594,30.88631821,31.25782394,8.431707382,17.89075089
2.532692432,199.8557434,12.58350372,6.76585722,1.034725547,0,0.369799405,0,0,244.7308655,71.78352356,41.25348663,28.46080399,66.33237457,5.747742653,44.2802124,1.736415386,20.86423683,31.06498909,10.93471813,0.559262514,2.343364477,1.9855479,5.663069725,424.8193054,18.11362839,94.64776611,6.739378929,3.580742359
2.507223845,359.4506226,10.112854,10.19754314,1.267518759,0.470623136,0.850801706,5.242860317,0,186.4037018,11.05835629,30.50663948,9.391582489,65.11885834,7.29702425,74.35118866,0,37.3729248,19.4185791,0,0.314852506,1.151248336,1.794423103,16.31852913,397.1529236,25.65826988,32.54515076,11.20425797,8.796421051
4.309399605,84.85734558,43.58298111,56.86667633,5.722480297,5.991158962,9.97099781,463.5332031,7.511312485,167.7156219,3.646058321,4.481961727,46.45000839,37.85338211,33.24070358,338.9516296,31.23701477,50.57260895,75.25296783,49.31010437,2.877516031,9.698081017,1.17994082,8.78268528,5.459756374,58.70196915,486.6112671,729.7129517,1.497793317
11.93735313,406.8284302,21.54737854,5.798335075,3.905091524,0.771888018,4.64095211,2.257670879,0,166.6496277,19.06598663,20.09073639,21.11522865,82.59471893,9.460237503,30.73074341,2.166751146,78.73760986,47.76919556,19.35063744,1.010036826,0.232024401,0.576222897,8.534495354,579.0237427,16.50097275,41.02848434,19.14076233,16.44499969
0.328444183,376.6687927,7.55089283,12.02061462,0,0,6.288477898,0.963817298,0,47.56383896,7.500155926,25.20526505,5.116607189,23.31279755,11.77610493,35.82048416,3.863745213,30.11176872,23.75663185,3.936846018,0,0,2.071371555,0.334039181,265.3284302,2.87054491,25.15678024,1.226096392,10.05550671
4.379652023,131.5669556,14.75597191,14.22407341,5.936546803,2.633220196,1.85694778,3.084080935,1.391710162,471.6067505,100.5819016,24.93324661,30.02920341,63.65934753,9.681357384,52.63933563,7.402338505,49.5181427,40.75779724,7.123600483,0.008062596,12.74153233,1.067269683,3.63399148,378.046936,13.21611977,76.1367569,13.83139038,24.73208809
7.190049648,117.6306534,0.108723551,2.547370195,0.280376405,0,0,1.505828261,0,12.76313305,0,9.629137039,2.247193336,2.883415222,1.472487092,10.60522175,2.400752068,16.97219849,9.907735825,2.536319733,0,4.052677155,0,4.511943817,163.4042664,6.394612789,18.9811306,2.762653828,15.09393597
4.124674797,45.46324539,61.94999695,39.39049911,5.485444069,8.598220825,2.810317516,564.5527344,6.5991292,307.0219727,8.999812126,25.32276726,180.583252,49.07519531,32.03830338,352.4758911,14.77733326,27.91441727,78.68309784,54.26156235,4.708670616,27.63037109,0.956926644,9.260828018,6.67745924,90.21304321,137.0926361,460.2167969,0.102368318
4.375451088,94.21586609,33.59881973,0.960973918,1.678600311,0,0.860198379,8.355421066,0.659039319,245.4109497,25.40983391,41.12062073,11.64798164,50.19855881,9.760848045,44.30318832,0,91.56134033,32.87187195,1.292770982,0,0,4.278774738,10.77186012,324.4211731,38.48651505,47.77318192,18.64130592,27.65209389
5.708685398,556.3664551,29.72001076,19.90834236,0.461581916,0.311355293,2.553956747,1.974323988,0,230.3703461,3.222518444,27.45331573,179.4806824,95.23135376,22.01764107,100.4149857,3.847452164,68.3037262,59.9760437,65.19794464,0.286004215,0.944022775,0.535571098,13.08293438,1202.024536,47.5601387,113.2404327,17.57319641,15.91055393
4.50908041,346.0137024,14.50048065,9.730327606,4.910410404,2.221099377,4.255422592,2.293500662,0,239.6574097,34.84167099,24.60740471,14.27733898,79.96221161,8.880640984,43.09671021,6.450630665,71.91504669,30.94797897,8.255896568,0,4.960235596,0,5.779169083,438.3523254,13.08263683,30.87312126,20.69219971,18.25125694
5.891036034,142.6735077,13.89715672,5.25909996,0,0,1.39775455,5.488449097,0,212.308136,5.709406853,25.83188438,9.668922424,26.09908676,11.35122299,73.31025696,2.951903105,43.88439178,37.69556427,2.119427919,0,7.163047791,3.156397343,3.751517296,244.0433197,11.30564594,27.01530647,9.49124527,15.67076206
3.192675114,1065.408081,55.6417923,29.92650986,14.38964653,3.405293703,8.045300484,30.3174324,2.678231955,136.8726807,4.762144566,63.50853348,433.2206421,70.8314209,14.18684101,300.459198,11.06511402,135.5509949,69.97080231,105.267601,5.969243526,2.423256397,2.821664095,14.08466244,729.3396606,48.0901947,130.7950439,4.665189266,25.21575737
0.47696811,50.2710762,20.08268166,4.882001877,0,0,4.488013268,1.168685555,0,345.9176941,127.6655884,19.10414886,9.885679245,43.61665726,8.121636391,43.62659836,3.41154933,62.68878174,67.97357178,2.300252914,0,1.296879649,0.076771282,0.863513529,249.4764099,12.96820736,36.07538986,5.497865677,10.12816238
0.582015991,76.48347473,13.71856308,9.070607185,2.670013189,0.179242328,5.429917336,0.305192858,0,367.875946,22.94925499,19.65404892,16.78193474,100.493576,7.04805088,41.78364944,1.784785986,89.66947174,45.15686798,6.141958237,0,4.580963135,1.253499866,6.048387527,222.7476959,10.55886459,52.37907791,8.983850479,11.57419395
7.242967129,108.1598511,61.94773102,95.79576111,28.18636894,9.435177803,4.48898077,787.9503174,0.174424157,211.5107269,8.36037159,11.29277897,170.6265106,62.79239273,27.95803261,413.3592529,6.975327015,68.77079773,107.3970642,112.0591202,10.88681984,13.06908035,0,10.99474812,9.391634941,55.92322922,359.1316528,1011.891724,2.288764954
3.245530605,436.8831482,15.96843052,15.11734486,4.893251419,0,0.684685528,2.059207678,0,172.2979889,5.561549187,19.40758896,12.09778118,21.01909828,7.836174011,49.49237442,2.556421757,26.65774345,16.0243206,10.13693523,1.97888732,2.16052103,0.444773227,7.214281082,267.4703064,7.775363445,67.3815918,16.97654724,6.941470146
1.21848619,145.7119751,22.59293365,15.0059557,1.176780224,3.055649042,1.126779079,5.58568573,0.154796943,275.964447,135.5031433,64.46981049,39.18989182,31.21261406,1.105083823,77.8223114,4.928208828,19.71258163,53.86278915,7.221843243,0,1.522788882,0.383007407,6.333168983,337.9020081,38.94010925,61.41613388,14.35126972,12.41611767
5.069565773,301.2344055,20.31046486,3.09798789,0.423105955,0,0,0,0,138.1627045,17.51496696,29.01942825,18.88334656,42.02483368,7.19370985,45.33668137,2.541847467,85.87567902,31.09884262,5.752247334,0.580717146,0.762992859,1.914995313,3.372756004,410.8388062,26.38274384,42.55144882,1.809328198,10.1184597
1.868091822,206.9555664,14.0328207,4.544845104,1.825359225,1.886527538,0.827222824,2.162499189,0.937538624,9.452364922,5.846415043,9.241249084,3.845003128,10.56101608,9.445534706,29.79698753,0.830918431,33.94122314,18.76298141,9.197529793,1.547791719,2.189284801,0,2.735985518,203.7899475,30.01857376,12.76070404,7.342289448,21.54954147
2.572337389,369.5435791,10.04374027,24.90731239,7.243828773,0,1.492637873,60.96961975,0,85.76977539,3.865507603,25.80632591,10.99284744,16.41820908,5.432050228,51.97960281,4.188669205,72.22795868,43.66792679,1.963157892,0,6.672498226,1.192754507,8.727789879,343.6957092,37.16588974,34.15731049,125.1956863,4.135207653
0.398311317,305.5566711,18.14451981,21.54894066,3.119180202,2.777480602,2.45826149,2.32013464,3.249575377,104.7877197,8.77819252,29.06657028,3.593597651,58.42200851,8.502940178,26.88822556,3.940747023,64.08914948,25.07628059,9.074794769,0,3.954125643,0.421348989,3.742955685,298.9020691,11.49490833,23.8085022,19.16404533,12.34203243
6.170689583,58.9737587,26.94447517,79.73687744,6.776498795,6.186572552,10.67028618,615.4832764,4.838931084,160.3148041,1.462715387,17.67531013,184.5832825,75.45209503,40.29834366,521.5789795,9.986309052,54.44506454,93.16673279,78.65226746,3.538058758,3.695557594,0.944050014,2.719373703,3.130173922,92.65141296,765.401062,950.8203735,3.229389429
9.946639061,639.2134399,26.47617912,16.24808693,7.324925423,0,0.668345928,4.676195621,0.695766866,286.3985901,41.69219589,89.08943939,117.1364899,43.99275589,22.47569275,62.88479614,6.320193768,35.67428207,27.6249733,22.24708748,0,1.094724417,3.428848028,10.31540394,518.2089233,16.67666626,83.69590759,8.436433792,20.58568192
4.396225929,163.8401642,24.08896065,12.65822124,5.863641262,1.019152045,0,7.392351151,1.343015194,347.331604,17.16870308,30.51751518,7.880117893,66.64846039,11.46778202,64.12132263,4.715201378,124.0834579,47.11206436,2.45831418,0,0.928053677,2.778989077,3.904084206,271.9709473,26.52747345,28.26409912,9.703109741,13.52245617
3.802620649,246.1639557,20.86011887,2.369476795,1.725442767,0,1.034491181,0.406169713,3.01536417,38.74704742,7.133774757,46.62184525,19.00420189,72.25234985,10.75549698,43.36419678,2.842385769,53.20626068,18.2712326,19.38675308,0.738347828,1.305616975,5.792957306,1.704759836,333.9632874,8.610562325,55.24945831,6.403365612,9.874401093
1.985857606,132.1429443,21.43416977,10.96005344,1.727232695,0,0.437044919,3.797069788,0.826973855,84.58498383,9.512436867,22.67098999,12.92488956,55.52218246,12.30317307,35.45369339,2.154049397,69.19870758,47.22301865,5.514887333,0,5.322384834,3.285596132,3.311192274,329.1998596,9.903020859,32.88819504,10.86095333,12.83881664
2.938447475,60.08552933,34.99570465,44.65125656,12.25926495,1.880982518,10.04039192,296.0945435,2.151743412,279.6817322,28.4660778,30.19382095,104.2038727,63.39667892,29.01432037,328.7354736,13.90459251,67.74707031,83.47238922,21.02881241,3.958150387,17.32649612,1.817168593,5.346095085,20.94886971,75.14813995,121.5135803,546.3970337,0.949342966
0.870428026,181.401535,23.57539558,2.704079628,2.896934986,2.913119316,1.191115379,6.159677029,0,112.6015778,12.32976437,21.87351036,10.67052937,33.74476242,9.122125626,65.14569092,4.165158272,28.09168816,22.09675789,3.954482317,0,0.166651949,3.806159258,8.556093216,289.2891235,19.12796402,47.8763237,4.637040138,24.16127968
2.660419941,311.5638123,30.96445656,2.065522432,5.331206322,1.414709687,2.072791576,4.445965767,0.183064222,157.1396179,25.89114571,32.36437225,6.981098652,55.95867538,3.171233654,38.42202759,3.083549976,40.63170242,28.86226082,1.262817502,0,2.568027496,0,3.935769796,180.0154266,8.898162842,46.23602676,20.18302536,12.86154079
1.608716607,261.4762268,5.751136303,7.40859127,22.65738297,0,0.613340974,1.472108245,3.997213125,112.6314545,15.00052643,19.61431885,0.380200773,45.50232697,8.306932449,9.592797279,2.611305952,33.39146805,14.09735966,2.160811186,0,0,0,3.54801178,125.6828003,5.884677887,79.14389038,12.09033489,10.58912086
3.605819941,163.5577393,15.17305851,11.98177528,5.376184464,0,10.97508717,8.398920059,7.486888409,564.2113037,224.7884521,28.3319149,15.11705112,64.60471344,11.4788065,96.95500183,4.579609871,128.9548035,48.61063385,3.340276957,0.519918323,0.30058369,0.479848504,5.035758972,290.2493286,20.83299065,24.95232964,16.65390205,19.85563278
0,317.9033813,13.99210739,3.085746765,0.583466709,0.909655869,2.091742039,2.107484341,0,105.696991,6.512261391,20.77062988,9.862136841,67.96427917,19.35444069,25.65729141,3.835673094,36.42980576,15.22488785,2.712966442,0.869774818,0,0.741795182,8.036960602,213.6306915,8.377872467,35.87293625,7.700185299,5.940852642
